Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
1.2191241,0.31655157,1.2191241,-0.80760766,1.2191241,-0.0048307624,1.2191241,-0.59999724
1.221875,0.31654969,1.221875,-0.80760954,1.221875,-0.0047722328,1.221875,-0.59999723
1.222249,0.31654941,1.222249,-0.80760982,1.222249,-0.0047642952,1.222249,-0.59999723
1.225,0.31654733,1.225,-0.8076119,1.225,-0.0047059208,1.225,-0.59999723
1.2253741,0.31654702,1.2253741,-0.80761222,1.2253741,-0.0046980043,1.2253741,-0.59999723
1.228125,0.31654472,1.228125,-0.80761452,1.228125,-0.0046397848,1.228125,-0.59999722
1.2284991,0.31654437,1.2284991,-0.80761486,1.2284991,-0.0046318894,1.2284991,-0.59999722
1.23125,0.31654183,1.23125,-0.8076174,1.23125,-0.0045738246,1.23125,-0.59999721
1.2316241,0.31654145,1.2316241,-0.80761778,1.2316241,-0.0045659502,1.2316241,-0.59999721
1.234375,0.31653866,1.234375,-0.80762057,1.234375,-0.00450804,1.234375,-0.59999721
1.2347491,0.31653824,1.2347491,-0.80762099,1.2347491,-0.0045001865,1.2347491,-0.5999972
1.2375,0.31653517,1.2375,-0.80762406,1.2375,-0.0044424307,1.2375,-0.5999972
1.237874,0.31653471,1.237874,-0.80762452,1.237874,-0.0044345983,1.237874,-0.5999972
1.240625,0.31653134,1.240625,-0.80762789,1.240625,-0.0043769968,1.240625,-0.59999719
1.2409991,0.31653084,1.2409991,-0.80762839,1.2409991,-0.0043691854,1.2409991,-0.59999719
1.24375,0.31652714,1.24375,-0.80763209,1.24375,-0.0043117383,1.24375,-0.59999718
1.2441241,0.31652659,1.2441241,-0.80763264,1.2441241,-0.0043039478,1.2441241,-0.59999718
1.246875,0.31652255,1.246875,-0.80763668,1.246875,-0.004246655,1.246875,-0.59999718
1.2472491,0.31652195,1.2472491,-0.80763728,1.2472491,-0.0042388856,1.2472491,-0.59999718
1.25,0.31651752,1.25,-0.80764171,1.25,-0.0041817473,1.25,-0.59999717
1.2503741,0.31651687,1.2503741,-0.80764236,1.2503741,-0.0041739989,1.2503741,-0.59999717
1.253125,0.31651204,1.253125,-0.80764719,1.253125,-0.0041170153,1.253125,-0.59999716
1.253499,0.31651132,1.253499,-0.80764791,1.253499,-0.0041092879,1.253499,-0.59999716
1.25625,0.31650605,1.25625,-0.80765318,1.25625,-0.0040524592,1.25625,-0.59999716
1.2566241,0.31650527,1.2566241,-0.80765396,1.2566241,-0.004044753,1.2566241,-0.59999716
1.259375,0.31649952,1.259375,-0.80765971,1.259375,-0.0039880795,1.259375,-0.59999715
1.2597491,0.31649867,1.2597491,-0.80766056,1.2597491,-0.0039803944,1.2597491,-0.59999715
1.2625,0.31649241,1.2625,-0.80766682,1.2625,-0.0039238767,1.2625,-0.59999714
1.2628741,0.31649148,1.2628741,-0.80766775,1.2628741,-0.0039162128,1.2628741,-0.59999714
1.265625,0.31648467,1.265625,-0.80767456,1.265625,-0.0038598513,1.265625,-0.59999714
1.2659991,0.31648366,1.2659991,-0.80767557,1.2659991,-0.0038522087,1.2659991,-0.59999713
1.26875,0.31647624,1.26875,-0.80768299,1.26875,-0.0037960039,1.26875,-0.59999713
1.269124,0.31647514,1.269124,-0.80768409,1.269124,-0.0037883828,1.269124,-0.59999713
1.271875,0.31646708,1.271875,-0.80769215,1.271875,-0.0037323355,1.271875,-0.59999712
1.2722491,0.31646589,1.2722491,-0.80769334,1.2722491,-0.003724736,1.2722491,-0.59999712
1.275,0.31645712,1.275,-0.80770211,1.275,-0.003668847,1.275,-0.59999711
1.2753741,0.31645583,1.2753741,-0.8077034,1.2753741,-0.0036612691,1.2753741,-0.59999711
1.278125,0.31644631,1.278125,-0.80771292,1.278125,-0.0036055394,1.278125,-0.59999711
1.2784991,0.3164449,1.2784991,-0.80771433,1.2784991,-0.0035979833,1.2784991,-0.59999711
1.28125,0.31643457,1.28125,-0.80772467,1.28125,-0.003542414,1.28125,-0.5999971
1.2816241,0.31643304,1.2816241,-0.80772619,1.2816241,-0.0035348798,1.2816241,-0.5999971
1.284375,0.31642182,1.284375,-0.80773741,1.284375,-0.0034794721,1.284375,-0.59999709
1.284749,0.31642016,1.284749,-0.80773907,1.284749,-0.0034719601,1.284749,-0.59999709
1.2875,0.31640799,1.2875,-0.80775124,1.2875,-0.0034167153,1.2875,-0.59999709
1.2878741,0.3164062,1.2878741,-0.80775303,1.2878741,-0.0034092256,1.2878741,-0.59999709
1.290625,0.316393,1.290625,-0.80776623,1.290625,-0.0033541453,1.290625,-0.59999708
1.2909991,0.31639105,1.2909991,-0.80776818,1.2909991,-0.0033466782,1.2909991,-0.59999708
1.29375,0.31637674,1.29375,-0.80778249,1.29375,-0.003291764,1.29375,-0.59999707
1.2941241,0.31637463,1.2941241,-0.8077846,1.2941241,-0.0032843198,1.2941241,-0.59999707
1.296875,0.31635912,1.296875,-0.80780011,1.296875,-0.0032295737,1.296875,-0.59999707
1.2972491,0.31635683,1.2972491,-0.8078024,1.2972491,-0.0032221526,1.2972491,-0.59999706
1.3,0.31634002,1.3,-0.80781921,1.3,-0.0031675765,1.3,-0.59999706
1.300374,0.31633755,1.300374,-0.80782168,1.300374,-0.0031601789,1.300374,-0.59999706
1.303125,0.31631934,1.303125,-0.80783989,1.303125,-0.0031057752,1.303125,-0.59999705
1.3034991,0.31631666,1.3034991,-0.80784257,1.3034991,-0.0030984013,1.3034991,-0.59999705
1.30625,0.31629694,1.30625,-0.80786229,1.30625,-0.0030441725,1.30625,-0.59999704
1.3066241,0.31629403,1.3066241,-0.8078652,1.3066241,-0.0030368228,1.3066241,-0.59999704
1.309375,0.31627268,1.309375,-0.80788655,1.309375,-0.0029827717,1.309375,-0.59999704
1.3097491,0.31626954,1.3097491,-0.80788969,1.3097491,-0.0029754466,1.3097491,-0.59999704
1.3125,0.31624643,1.3125,-0.8079128,1.3125,-0.0029215761,1.3125,-0.59999703
1.3128741,0.31624302,1.3128741,-0.80791621,1.3128741,-0.0029142759,1.3128741,-0.59999703
1.315625,0.31621801,1.315625,-0.80794122,1.315625,-0.0028605894,1.315625,-0.59999702
1.315999,0.31621433,1.315999,-0.8079449,1.315999,-0.0028533148,1.315999,-0.59999702
1.31875,0.31618726,1.31875,-0.80797197,1.31875,-0.0027998158,1.31875,-0.59999702
1.3191241,0.31618328,1.3191241,-0.80797596,1.3191241,-0.0027925672,1.3191241,-0.59999701
1.321875,0.31615399,1.321875,-0.80800524,1.321875,-0.0027392596,1.321875,-0.59999701
1.3222491,0.31614968,1.3222491,-0.80800955,1.3222491,-0.0027320376,1.3222491,-0.59999701
1.325,0.316118,1.325,-0.80804123,1.325,-0.0026789257,1.325,-0.599997
1.3253741,0.31611334,1.3253741,-0.80804589,1.3253741,-0.002671731,1.3253741,-0.599997
1.328125,0.31607907,1.328125,-0.80808016,1.328125,-0.0026188194,1.328125,-0.59999699
1.3284991,0.31607403,1.3284991,-0.8080852,1.3284991,-0.0026116525,1.3284991,-0.59999699
1.33125,0.31603698,1.33125,-0.80812225,1.33125,-0.0025589462,1.33125,-0.59999699
1.331624,0.31603153,1.331624,-0.8081277,1.331624,-0.002551808,1.331624,-0.59999699
1.334375,0.31599146,1.334375,-0.80816777,1.334375,-0.0024993124,1.334375,-0.59999698
1.3347491,0.31598557,1.3347491,-0.80817366,1.3347491,-0.0024922037,1.3347491,-0.59999698
1.3375,0.31594226,1.3375,-0.80821697,1.3375,-0.0024399246,1.3375,-0.59999697
1.3378741,0.31593589,1.3378741,-0.80822334,1.3378741,-0.0024328462,1.3378741,-0.59999697
1.340625,0.31588907,1.340625,-0.80827016,1.340625,-0.00238079,1.340625,-0.59999697
1.3409991,0.31588219,1.3409991,-0.80827704,1.3409991,-0.0023737428,1.3409991,-0.59999696
1.34375,0.31583159,1.34375,-0.80832765,1.34375,-0.0023219164,1.34375,-0.59999696
1.3441241,0.31582415,1.3441241,-0.80833508,1.3441241,-0.0023149014,1.3441241,-0.59999696
1.346875,0.31576946,1.346875,-0.80838977,1.346875,-0.0022633121,1.346875,-0.59999695
1.347249,0.31576143,1.347249,-0.8083978,1.347249,-0.0022563304,1.347249,-0.59999695
1.35,0.31570234,1.35,-0.80845689,1.35,-0.0022049861,1.35,-0.59999694
1.3503741,0.31569366,1.3503741,-0.80846557,1.3503741,-0.002198039,1.3503741,-0.59999694
1.353125,0.31562982,1.353125,-0.80852941,1.353125,-0.0021469482,1.353125,-0.59999694
1.3534991,0.31562044,1.3534991,-0.80853879,1.3534991,-0.0021400368,1.3534991,-0.59999694
1.35625,0.31555148,1.35625,-0.80860775,1.35625,-0.0020892089,1.35625,-0.59999693
1.3566241,0.31554136,1.3566241,-0.80861787,1.3566241,-0.0020823345,1.3566241,-0.59999693
1.359375,0.31546687,1.359375,-0.80869236,1.359375,-0.0020317792,1.359375,-0.59999692
1.3597491,0.31545593,1.3597491,-0.8087033,1.3597491,-0.0020249434,1.3597491,-0.59999692
1.3625,0.3153755,1.3625,-0.80878374,1.3625,-0.0019746714,1.3625,-0.59999691
1.362874,0.31536368,1.362874,-0.80879555,1.362874,-0.0019678756,1.362874,-0.59999691
1.365625,0.31527683,1.365625,-0.8088824,1.365625,-0.0019178982,1.365625,-0.59999691
1.3659991,0.31526407,1.3659991,-0.80889516,1.3659991,-0.0019111442,1.3659991,-0.59999691
1.36875,0.3151703,1.36875,-0.80898893,1.36875,-0.0018614736,1.36875,-0.5999969
1.3691241,0.31515653,1.3691241,-0.8090027,1.3691241,-0.0018547631,1.3691241,-0.5999969
1.371875,0.3150553,1.371875,-0.80910393,1.371875,-0.0018054123,1.371875,-0.59999689
1.3722491,0.31504044,1.3722491,-0.80911879,1.3722491,-0.0017987472,1.3722491,-0.59999689
1.375,0.31493117,1.375,-0.80922806,1.375,-0.0017497302,1.375,-0.59999689
1.3753741,0.31491514,1.3753741,-0.80924409,1.3753741,-0.0017431124,1.3753741,-0.59999688
1.378125,0.31479722,1.378125,-0.80936201,1.378125,-0.001694444,1.378125,-0.59999688
1.378499,0.31477992,1.378499,-0.80937931,1.378499,-0.0016878758,1.378499,-0.59999688
1.38125,0.31465268,1.38125,-0.80950655,1.38125,-0.0016395719,1.38125,-0.59999687
1.3816241,0.31463401,1.3816241,-0.80952522,1.3816241,-0.0016330555,1.3816241,-0.59999687
1.384375,0.31449675,1.384375,-0.80966249,1.384375,-0.0015851329,1.384375,-0.59999686
1.3847491,0.31447661,1.3847491,-0.80968262,1.3847491,-0.0015786708,1.3847491,-0.59999686
1.3875,0.31432855,1.3875,-0.80983069,1.3875,-0.0015311474,1.3875,-0.59999686
1.3878741,0.31430683,1.3878741,-0.8098524,1.3878741,-0.0015247422,1.3878741,-0.59999685
1.390625,0.31414715,1.390625,-0.81001208,1.390625,-0.0014776371,1.390625,-0.59999685
1.3909991,0.31412374,1.3909991,-0.8100355,1.3909991,-0.0014712915,1.3909991,-0.59999685
1.39375,0.31395156,1.39375,-0.81020768,1.39375,-0.0014246248,1.39375,-0.59999684
1.394124,0.31392632,1.394124,-0.81023292,1.394124,-0.0014183417,1.394124,-0.59999684
1.396875,0.3137407,1.396875,-0.81041853,1.396875,-0.0013721348,1.396875,-0.59999683
1.3972491,0.3137135,1.3972491,-0.81044574,1.3972491,-0.0013659173,1.3972491,-0.59999683
1.4,0.31351344,1.4,-0.8106458,1.4,-0.0013201926,1.4,-0.59999682
1.4003741,0.31348412,1.4003741,-0.81067511,1.4003741,-0.001314044,1.4003741,-0.59999682
1.403125,0.31326854,1.403125,-0.81089069,1.403125,-0.0012688254,1.403125,-0.59999682
1.4034991,0.31323696,1.4034991,-0.81092227,1.4034991,-0.001262749,1.4034991,-0.59999682
1.40625,0.31300472,1.40625,-0.81115451,1.40625,-0.0012180614,1.40625,-0.59999681
1.4066241,0.31297071,1.4066241,-0.81118852,1.4066241,-0.0012120608,1.4066241,-0.59999681
1.409375,0.31272057,1.409375,-0.81143866,1.409375,-0.0011679305,1.409375,-0.5999968
1.409749,0.31268395,1.409749,-0.81147528,1.409749,-0.0011620093,1.409749,-0.5999968
1.4125,0.31241462,1.4125,-0.81174461,1.4125,-0.0011184638,1.4125,-0.59999679
1.4128741,0.3123752,1.4128741,-0.81178404,1.4128741,-0.001112626,1.4128741,-0.59999679
1.415625,0.31208528,1.415625,-0.81207395,1.415625,-0.0010696939,1.415625,-0.59999678
1.4159991,0.31204285,1.4159991,-0.81211638,1.4159991,-0.0010639436,1.4159991,-0.59999678
1.41875,0.31173087,1.41875,-0.81242836,1.41875,-0.0010216546,1.41875,-0.59999678
1.4191241,0.31168523,1.4191241,-0.812474,1.4191241,-0.001015996,1.4191241,-0.59999677
1.421875,0.31134961,1.421875,-0.81280962,1.421875,-0.00097438125,1.421875,-0.59999677
1.4222491,0.31130053,1.4222491,-0.8128587,1.4222491,-0.00096881865,1.4222491,-0.59999677
1.425,0.31093961,1.425,-0.81321962,1.425,-0.00092791007,1.425,-0.59999676
1.425374,0.31088685,1.425374,-0.81327238,1.425374,-0.00092244797,1.425374,-0.59999676
1.428125,0.31049885,1.428125,-0.81366038,1.428125,-0.00088227855,1.428125,-0.59999675
1.4284991,0.31044216,1.4284991,-0.81371707,1.4284991,-0.00087692156,1.4284991,-0.59999675
1.43125,0.31002523,1.43125,-0.814134,1.43125,-0.00083752515,1.43125,-0.59999674
1.4316241,0.30996433,1.4316241,-0.8141949,1.4316241,-0.00083227797,1.4316241,-0.59999674
1.434375,0.30951648,1.434375,-0.81464275,1.434375,-0.00079368909,1.434375,-0.59999673
1.4347491,0.3094511,1.4347491,-0.81470813,1.4347491,-0.00078855649,1.4347491,-0.59999673
1.4375,0.30897026,1.4375,-0.81518897,1.4375,-0.00075081027,1.4375,-0.59999672
1.4378741,0.30890009,1.4378741,-0.81525914,1.4378741,-0.00074579707,1.4378741,-0.59999672
1.440625,0.30838407,1.440625,-0.81577516,1.440625,-0.00070892895,1.440625,-0.59999671
1.440999,0.3083088,1.440999,-0.81585043,1.440999,-0.00070404,1.440999,-0.59999671
1.44375,0.30775528,1.44375,-0.81640395,1.44375,-0.00066808558,1.44375,-0.5999967
1.4441241,0.30767459,1.4441241,-0.81648464,1.4441241,-0.00066332569,1.4441241,-0.5999967
1.446875,0.30708117,1.446875,-0.81707806,1.446875,-0.00062832046,1.446875,-0.59999669
1.4472491,0.3069947,1.4472491,-0.81716453,1.4472491,-0.00062369441,1.4472491,-0.59999669
1.45,0.30635884,1.45,-0.81780039,1.45,-0.00058967345,1.45,-0.59999668
1.4503741,0.30626625,1.4503741,-0.81789298,1.4503741,-0.0005851859,1.4503741,-0.59999668
1.453125,0.30558531,1.453125,-0.81857392,1.453125,-0.00055218357,1.453125,-0.59999667
1.4534991,0.30548621,1.4534991,-0.81867302,1.4534991,-0.00054783907,1.4534991,-0.59999667
1.45625,0.30475744,1.45625,-0.81940179,1.45625,-0.00051588868,1.45625,-0.59999666
1.456624,0.30465145,1.456624,-0.81950778,1.456624,-0.00051169156,1.456624,-0.59999666
1.459375,0.30387199,1.459375,-0.82028724,1.459375,-0.000480825,1.459375,-0.59999665
1.4597491,0.3037587,1.4597491,-0.82040053,1.4597491,-0.00047677933,1.4597491,-0.59999665
1.4625,0.30292558,1.4625,-0.82123365,1.4625,-0.00044702667,1.4625,-0.59999664
1.4628741,0.30280458,1.4628741,-0.82135465,1.4628741,-0.00044313625,1.4628741,-0.59999664
1.465625,0.30191472,1.465625,-0.82224451,1.465625,-0.0004145253,1.465625,-0.59999663
1.4659991,0.30178558,1.4659991,-0.82237365,1.4659991,-0.00041079356,1.4659991,-0.59999662
1.46875,0.30083583,1.46875,-0.8233234,1.46875,-0.00038334951,1.46875,-0.59999661
1.4691241,0.3006981,1.4691241,-0.82346114,1.4691241,-0.00037977944,1.4691241,-0.59999661
1.471875,0.29968519,1.471875,-0.82447404,1.471875,-0.00035352438,1.471875,-0.5999966
1.472249,0.29953842,1.472249,-0.82462081,1.472249,-0.00035011851,1.472249,-0.5999966
1.475,0.29845904,1.475,-0.8257002,1.475,-0.00032507102,1.475,-0.59999659
1.4753741,0.29830276,1.4753741,-0.82585647,1.4753741,-0.00032183134,1.4753741,-0.59999659
1.478125,0.29715347,1.478125,-0.82700576,1.478125,-0.00029800606,1.478125,-0.59999657
1.4784991,0.29698722,1.4784991,-0.82717201,1.4784991,-0.00029493398,1.4784991,-0.59999657
1.48125,0.29576456,1.48125,-0.82839467,1.48125,-0.00027234126,1.48125,-0.59999656
1.4816241,0.29558785,1.4816241,-0.82857138,1.4816241,-0.00026943754,1.4816241,-0.59999656
1.484375,0.29428828,1.484375,-0.82987095,1.484375,-0.00024808303,1.484375,-0.59999654
1.4847491,0.29410062,1.4847491,-0.83005861,1.4847491,-0.00024534778,1.4847491,-0.59999654
1.4875,0.29272057,1.4875,-0.83143866,1.4875,-0.00022523217,1.4875,-0.59999652
1.487874,0.29252148,1.487874,-0.83163775,1.487874,-0.00022266476,1.487874,-0.59999652
1.490625,0.29105734,1.490625,-0.83310189,1.490625,-0.00020378351,1.490625,-0.59999651
1.4909991,0.29084632,1.4909991,-0.83331291,1.4909991,-0.00020138259,1.4909991,-0.5999965
1.49375,0.28929444,1.49375,-0.83486479,1.49375,-0.00018372573,1.49375,-0.59999649
1.4941241,0.289071,1.4941241,-0.83508823,1.4941241,-0.0001814892,1.4941241,-0.59999648
1.496875,0.28742774,1.496875,-0.83673149,1.496875,-0.00016504128,1.496875,-0.59999647
1.4972491,0.28719138,1.4972491,-0.83696785,1.4972491,-0.00016296628,1.4972491,-0.59999646
1.5,0.28545309,1.5,-0.83870614,1.5,-0.0001477063,1.5,-0.59999644
1.5003741,0.28520331,1.5003741,-0.83895592,1.5003741,-0.00014578924,1.5003741,-0.59999644
1.503125,0.28336634,1.503125,-0.84079289,1.503125,-0.00013169077,1.503125,-0.59999642
1.503499,0.28310264,1.503499,-0.84105659,1.503499,-0.00012992733,1.503499,-0.59999642
1.50625,0.28116336,1.50625,-0.84299588,1.50625,-0.00011695867,1.50625,-0.59999639
1.5066241,0.28088525,1.5066241,-0.84327398,1.5066241,-0.00011534387,1.5066241,-0.59999639
1.509375,0.27884002,1.509375,-0.84531921,1.509375,-0.00010346832,1.509375,-0.59999636
1.5097491,0.27854702,1.5097491,-0.84561221,1.5097491,-0.00010199655,1.5097491,-0.59999636
1.5125,0.27639222,1.5125,-0.84776701,1.5125,-9.1172797e-05,1.5125,-0.59999633
1.5128741,0.27608383,1.5128741,-0.8480754,1.5128741,-8.9837858e-05,1.5128741,-0.59999633
1.515625,0.27381588,1.515625,-0.85034335,1.515625,-8.0020435e-05,1.515625,-0.5999963
1.5159991,0.27349161,1.5159991,-0.85066762,1.5159991,-7.8815655e-05,1.5159991,-0.59999629
1.51875,0.2711069,1.51875,-0.85305233,1.51875,-6.995545e-05,1.51875,-0.59999626
1.519124,0.27076626,1.519124,-0.85339297,1.519124,-6.8873741e-05,1.519124,-0.59999625
1.521875,0.26826117,1.521875,-0.85589806,1.521875,-6.0918622e-05,1.521875,-0.59999622
1.5222491,0.26790368,1.5222491,-0.85625555,1.5222491,-5.9952571e-05,1.5222491,-0.59999621
1.525,0.26527457,1.525,-0.85888466,1.525,-5.2848029e-05,1.525,-0.59999617
1.5253741,0.2648997,1.5253741,-0.85925953,1.5253741,-5.1989995e-05,1.5253741,-0.59999616
1.528125,0.26214286,1.528125,-0.86201637,1.528125,-4.5679828e-05,1.528125,-0.59999612
1.5284991,0.2617501,1.5284991,-0.86240913,1.5284991,-4.4922033e-05,1.5284991,-0.59999611
1.53125,0.25886171,1.53125,-0.86529752,1.53125,-3.9349046e-05,1.53125,-0.59999605
1.5316241,0.25845052,1.5316241,-0.86570871,1.5316241,-3.8683671e-05,1.5316241,-0.59999605
1.534375,0.2554266,1.534375,-0.86873263,1.534375,-3.3790364e-05,1.534375,-0.59999598
1.534749,0.25499641,1.534749,-0.86916282,1.534749,-3.3209641e-05,1.534749,-0.59999598
1.5375,0.25183274,1.5375,-0.87232649,1.5375,-2.8938884e-05,1.5375,-0.59999591
1.5378741,0.25138294,1.5378741,-0.87277629,1.5378741,-2.8435181e-05,1.5378741,-0.59999589
1.540625,0.24807498,1.540625,-0.87608425,1.540625,-2.473084e-05,1.540625,-0.59999581
1.5409991,0.24760488,1.5409991,-0.87655435,1.5409991,-2.4296737e-05,1.5409991,-0.5999958
1.54375,0.24414767,1.54375,-0.88001156,1.54375,-2.110425e-05,1.54375,-0.59999571
1.5441241,0.24365652,1.5441241,-0.88050272,1.5441241,-2.0732611e-05,1.5441241,-0.59999569
1.546875,0.24004446,1.546875,-0.88411477,1.546875,-1.7999497e-05,1.546875,-0.59999558
1.5472491,0.23953139,1.5472491,-0.88462784,1.5472491,-1.7683526e-05,1.5472491,-0.59999557
1.55,0.23575813,1.55,-0.8884011,1.55,-1.5359813e-05,1.55,-0.59999544
1.550374,0.23522212,1.550374,-0.88893711,1.550374,-1.5093106e-05,1.550374,-0.59999542
1.553125,0.23128024,1.553125,-0.89287899,1.553125,-1.3131684e-05,1.553125,-0.59999526
1.5534991,0.23072011,1.5534991,-0.89343912,1.5534991,-1.2908258e-05,1.5534991,-0.59999524
1.55625,0.2266008,1.55625,-0.89755843,1.55625,-1.126514e-05,1.55625,-0.59999506
1.5566241,0.22601509,1.5566241,-0.89814414,1.5566241,-1.1079464e-05,1.5566241,-0.59999503
1.559375,0.22170772,1.559375,-0.90245151,1.559375,-9.7139693e-06,1.559375,-0.59999481
1.5597491,0.22109467,1.5597491,-0.90306456,1.5597491,-9.5609757e-06,1.5597491,-0.59999477
1.5625,0.21658616,1.5625,-0.90757307,1.5625,-8.4358284e-06,1.5625,-0.59999451
1.5628741,0.21594355,1.5628741,-0.90821568,1.5628741,-8.3109144e-06,1.5628741,-0.59999446
1.565625,0.21121761,1.565625,-0.91294162,1.565625,-7.3922704e-06,1.565625,-0.59999414
1.565999,0.21054262,1.565999,-0.91361661,1.565999,-7.2912948e-06,1.565999,-0.59999408
1.56875,0.20557858,1.56875,-0.91858065,1.56875,-6.548699e-06,1.56875,-0.59999368
1.5691241,0.20486759,1.5691241,-0.91929164,1.5691241,-6.467968e-06,1.5691241,-0.59999361
1.571875,0.1996388,1.571875,-0.92452043,1.571875,-5.8742553e-06,1.571875,-0.59999311
1.5722491,0.19888706,1.5722491,-0.92527217,1.5722491,-5.8105025e-06,1.5722491,-0.59999302
1.575,0.19335863,1.575,-0.9308006,1.575,-5.3416505e-06,1.575,-0.59999239
1.5753741,0.19255982,1.5753741,-0.93159941,1.5753741,-5.2920114e-06,1.5753741,-0.59999227
1.578125,0.18668519,1.578125,-0.93747405,1.578125,-4.9269549e-06,1.578125,-0.59999146
1.5784991,0.18583068,1.5784991,-0.93832855,1.5784991,-4.8889382e-06,1.5784991,-0.59999131
1.58125,0.17954644,1.58125,-0.94461279,1.58125,-4.6093553e-06,1.58125,-0.59999024
1.581624,0.17862421,1.581624,-0.94553502,1.581624,-4.580811e-06,1.581624,-0.59999005
1.584375,0.17184189,1.584375,-0.95231734,1.584375,-4.3708905e-06,1.584375,-0.59998862
1.5847491,0.17083463,1.5847491,-0.9533246,1.5847491,-4.349977e-06,1.5847491,-0.59998835
1.5875,0.16342704,1.5875,-0.96073219,1.5875,-4.1961743e-06,1.5875,-0.5999864
1.5878741,0.16230896,1.5878741,-0.96185027,1.5878741,-4.1813242e-06,1.5878741,-0.59998603
1.590625,0.15408638,1.590625,-0.97007286,1.590625,-4.0721133e-06,1.590625,-0.59998328
1.5908121,0.15347063,1.5908121,-0.9706886,1.5908121,-4.0665236e-06,1.5908121,-0.59998303
1.5921875,0.14894229,1.5921875,-0.97521694,1.5921875,-4.0254158e-06,1.5921875,-0.59998121
1.5923746,0.14828141,1.5923746,-0.97587782,1.5923746,-4.0208669e-06,1.5923746,-0.59998091
1.59375,0.14342113,1.59375,-0.9807381,1.59375,-3.9874128e-06,1.59375,-0.59997868
1.593937,0.14270543,1.593937,-0.9814538,1.593937,-3.9837699e-06,1.593937,-0.5999783
1.5953125,0.13744206,1.5953125,-0.98671717,1.5953125,-3.9569786e-06,1.5953125,-0.59997551
1.5954995,0.13665847,1.5954995,-0.98750076,1.5954995,-3.9541181e-06,1.5954995,-0.59997503
